team_member_id,user_id,Role
7756,634,Participant
7757,1103,Participant
7758,4451,Participant
7759,688,Participant
7762,269,Participant
7763,2911,Participant
7764,3035,Participant
7765,1734,Participant
7766,1156,Participant
7767,356,Participant
7768,480,Participant
7769,505,Participant
7770,1492,Participant
7771,3665,Participant
7772,2236,Participant
7773,2445,Participant
7776,832,Participant
7777,969,Participant
7778,1328,Participant
7779,1155,Participant
7780,#N/A,Participant
7781,2198,Participant
7782,2197,Participant
7783,1077,Participant
7784,3072,Participant
7785,3370,Participant
7786,3031,Participant
7787,3224,Participant
7788,3228,Participant
7789,2154,Participant
7790,3227,Participant
7791,3027,Participant
7792,1330,Participant
7793,4146,Participant
7794,3818,Participant
7795,3149,Participant
7796,2698,Participant
7797,2794,Participant
7798,2549,Participant
7812,962,Participant
7813,461,Participant
7814,765,Participant
7815,2298,Participant
7816,2349,Participant
7817,2449,Participant
7818,3151,Participant
7819,1822,Participant
7820,1819,Participant
7825,5136,Participant
7826,4047,Participant
7831,5280,Participant
7832,#N/A,Participant
7835,2574,Participant
7836,3465,Participant
7837,3223,Participant
7838,#N/A,Participant
7839,1146,Participant
7840,3125,Participant
7841,3999,Participant
7842,3942,Participant
7843,3941,Participant
7844,#N/A,Participant
7845,638,Participant
7846,870,Participant
7849,1517,Participant
7850,#N/A,Participant
7851,4069,Participant
7852,#N/A,Participant
7853,3473,Participant
7854,#N/A,Participant
7855,1042,Participant
7856,2261,Participant
7857,2957,Participant
7858,875,Participant
7859,#N/A,Participant
7860,124,Participant
7861,3102,Participant
7862,3002,Participant
7863,2791,Participant
7864,1104,Participant
7865,#N/A,Participant
7866,#N/A,Participant
7867,2622,Participant
7868,661,Participant
7869,284,Participant
7870,3078,Participant
7871,3614,Participant
7872,3606,Participant
7873,3077,Participant
7874,4164,Participant
7875,4239,Participant
7876,3548,Participant
7877,4165,Participant
7883,2222,Participant
7884,2406,Participant
7885,#N/A,Participant
7886,2220,Participant
7887,784,Participant
7888,2217,Participant
7889,785,Participant
7892,3666,Participant
7895,2320,Participant
7896,3293,Participant
7897,#N/A,Participant
7898,#N/A,Participant
7899,4055,Participant
7900,448,Participant
7901,4407,Participant
7902,4097,Participant
7903,3494,Participant
7904,#N/A,Participant
7905,1529,Participant
7906,2469,Participant
7907,1574,Participant
7908,5159,Participant
7911,5248,Participant
7912,#N/A,Participant
7913,5249,Participant
7914,#N/A,Participant
7915,1014,Participant
7922,4599,Participant
7923,4200,Participant
7924,4673,Participant
7925,4606,Participant
7930,3921,Participant
7933,2690,Participant
7934,991,Participant
7935,2861,Participant
7936,3689,Participant
7937,#N/A,Participant
7938,617,Participant
7939,2508,Participant
7940,1240,Participant
7941,166,Participant
7942,435,Participant
7943,2127,Participant
7944,5013,Participant
7945,#N/A,Participant
7946,5091,Participant
7947,1667,Participant
7948,2470,Participant
7949,2463,Participant
7950,#N/A,Participant
7951,#N/A,Participant
7952,1872,Participant
7953,4104,Participant
7954,812,Participant
7955,4202,Participant
7956,1327,Participant
7961,2149,Participant
7962,210,Participant
7963,692,Participant
7964,2157,Participant
7965,2850,Participant
7966,#N/A,Participant
7967,#N/A,Participant
7968,#N/A,Participant
7969,3559,Participant
7970,3638,Participant
7971,#N/A,Participant
7972,3222,Participant
7974,1363,Participant
7975,4355,Participant
7976,247,Participant
7979,2340,Participant
7980,115,Participant
7982,#N/A,Participant
7983,507,Participant
7986,4002,Participant
7987,3827,Participant
7989,1584,Participant
7990,2323,Participant
7991,4476,Participant
7992,4430,Participant
7997,2099,Participant
7998,4674,Participant
7999,#N/A,Participant
8000,#N/A,Participant
8001,#N/A,Participant
8002,3960,Participant
8003,4084,Participant
8004,1693,Participant
8005,2613,Participant
8006,#N/A,Participant
8007,2836,Participant
8008,3165,Participant
8009,4481,Participant
8010,4212,Participant
8011,4342,Participant
8014,5205,Participant
8015,1273,Participant
8016,23,Instructor
8017,#N/A,Instructor
8018,14,Instructor
8019,4,Instructor
8020,35,Instructor
8021,20,Instructor
8022,#N/A,Instructor
8023,7,Instructor
8024,30,Instructor
8025,25,Instructor
8026,9,Instructor
8027,15,Instructor
8028,28,Instructor
8029,22,Instructor
8030,5415,Participant
8031,#N/A,Participant
8032,#N/A,Participant
8033,#N/A,Participant
8034,#N/A,Participant
8035,#N/A,Participant
8036,#N/A,Participant
8037,#N/A,Participant
8038,#N/A,Participant
8039,#N/A,Participant
